Time [s],LRCK_out,DATA_out
0.039507040,0,0
0.039507200,0,1
0.039507360,0,0
0.039507840,1,1
0.039508000,1,0
0.039509140,1,1
0.039509320,1,0
0.039509480,1,1
0.039509640,1,0
0.039509800,1,1
0.039509960,1,0
0.039510440,1,1
0.039510460,0,1
0.039510620,0,0
0.039511420,0,1
0.039511760,0,0
0.039511920,0,1
0.039513060,1,0
0.039514020,1,1
0.039514360,1,0
0.039514520,1,1
0.039515660,0,0
0.039516800,0,1
0.039516960,0,0
0.039517280,0,1
0.039517440,0,0
0.039517780,0,1
0.039518260,1,0
0.039519400,1,1
0.039519560,1,0
0.039519880,1,1
0.039520060,1,0
0.039520380,1,1
0.039520860,1,0
0.039520880,0,0
0.039521020,0,1
0.039521840,0,0
0.039522000,0,1
0.039522160,0,0
0.039522660,0,1
0.039522980,0,0
0.039523300,0,1
0.039523480,1,1
0.039524440,1,0
0.039524600,1,1
0.039524780,1,0
0.039525260,1,1
0.039525580,1,0
0.039525900,1,1
0.039526080,0,1
0.039527060,0,0
0.039527220,0,1
0.039527380,0,0
0.039527540,0,1
0.039527700,0,0
0.039527860,0,1
0.039528200,0,0
0.039528680,1,0
0.039528840,1,1
0.039529660,1,0
0.039529820,1,1
0.039529980,1,0
0.039530140,1,1
0.039530300,1,0
0.039530460,1,1
0.039530800,1,0
0.039531280,0,1
0.039531440,0,0
0.039532420,0,1
0.039532740,0,0
0.039533400,0,1
0.039533900,1,1
0.039534060,1,0
0.039535020,1,1
0.039535360,1,0
0.039536000,1,1
0.039536500,0,0
0.039537460,0,1
0.039537800,0,0
0.039537960,0,1
0.039538440,0,0
0.039538760,0,1
0.039538940,0,0
0.039539100,1,0
0.039540060,1,1
0.039540400,1,0
0.039540560,1,1
0.039541040,1,0
0.039541380,1,1
0.039541540,1,0
0.039541700,0,1
0.039541860,0,0
0.039543160,0,1
0.039543320,0,0
0.039544140,0,1
0.039544300,1,0
0.039545760,1,1
0.039545940,1,0
0.039546740,1,1
0.039546900,1,0
0.039546920,0,0
0.039547060,0,1
0.039547880,0,0
0.039548200,0,1
0.039548380,0,0
0.039548540,0,1
0.039548700,0,0
0.039548860,0,1
0.039549520,1,1
0.039550480,1,0
0.039550820,1,1
0.039550980,1,0
0.039551140,1,1
0.039551460,1,0
0.039552120,0,0
0.039552280,0,1
0.039553260,0,0
0.039554060,0,1
0.039554240,0,0
0.039554720,1,0
0.039554880,1,1
0.039555860,1,0
0.039556680,1,1
0.039556840,1,0
0.039557340,0,0
0.039558300,0,1
0.039558460,0,0
0.039558780,0,1
0.039558960,0,0
0.039559280,0,1
0.039559440,0,0
0.039559600,0,1
0.039559940,1,1
0.039560100,1,0
0.039560900,1,1
0.039561060,1,0
0.039561400,1,1
0.039561560,1,0
0.039561880,1,1
0.039562040,1,0
0.039562200,1,1
0.039562380,1,0
0.039562540,0,1
0.039562700,0,0
0.039563500,0,1
0.039563840,0,0
0.039564160,0,1
0.039564320,0,0
0.039564480,0,1
0.039564640,0,0
0.039565140,1,0
0.039566120,1,1
0.039566440,1,0
0.039566760,1,1
0.039566920,1,0
0.039567080,1,1
0.039567260,1,0
0.039567740,0,0
0.039567900,0,1
0.039569040,0,0
0.039569200,0,1
0.039569360,0,0
0.039569520,0,1
0.039569700,0,0
0.039569860,0,1
0.039570340,1,1
0.039571640,1,0
0.039571800,1,1
0.039571980,1,0
0.039572140,1,1
0.039572300,1,0
0.039572460,1,1
0.039572960,0,1
0.039573920,0,0
0.039574240,0,1
0.039574420,0,0
0.039575380,0,1
0.039575560,1,0
0.039575720,1,1
0.039576540,1,0
0.039576860,1,1
0.039577020,1,0
0.039578000,1,1
0.039578160,0,0
0.039578320,0,1
0.039579300,0,0
0.039579460,0,1
0.039579780,0,0
0.039579940,0,1
0.039580280,0,0
0.039580760,1,1
0.039581900,1,0
0.039582060,1,1
0.039582400,1,0
0.039582540,1,1
0.039582880,1,0
0.039583360,1,1
0.039583380,0,1
0.039583520,0,0
0.039584340,0,1
0.039584500,0,0
0.039584660,0,1
0.039585160,0,0
0.039585480,0,1
0.039585980,1,0
0.039586940,1,1
0.039587120,1,0
0.039587260,1,1
0.039587760,1,0
0.039588080,1,1
0.039588420,1,0
0.039588580,0,1
0.039588740,0,0
0.039589540,0,1
0.039589720,0,0
0.039589880,0,1
0.039590040,0,0
0.039590200,0,1
0.039590360,0,0
0.039590520,0,1
0.039590700,0,0
0.039591180,1,0
0.039592160,1,1
0.039592320,1,0
0.039592480,1,1
0.039592640,1,0
0.039592800,1,1
0.039592960,1,0
0.039593300,1,1
0.039593780,0,1
0.039594920,0,0
0.039595240,0,1
0.039595900,0,0
0.039596380,1,1
0.039597520,1,0
0.039597840,1,1
0.039598500,1,0
0.039598820,1,1
0.039599000,0,0
0.039599160,0,1
0.039599960,0,0
0.039600300,0,1
0.039600460,0,0
0.039600940,0,1
0.039601440,0,0
0.039601600,1,0
0.039601760,1,1
0.039602580,1,0
0.039602900,1,1
0.039603060,1,0
0.039603540,1,1
0.039604040,1,0
0.039604200,0,0
0.039604360,0,1
0.039605660,0,0
0.039605820,0,1
0.039606640,0,0
0.039606800,1,1
0.039608260,1,0
0.039608420,1,1
0.039609400,1,0
0.039609420,0,0
0.039610380,0,1
0.039610720,0,0
0.039610880,0,1
0.039611040,0,0
0.039611200,0,1
0.039611360,0,0
0.039612020,1,0
0.039612980,1,1
0.039613320,1,0
0.039613480,1,1
0.039613640,1,0
0.039613800,1,1
0.039613960,1,0
0.039614620,0,0
0.039615760,0,1
0.039616560,0,0
0.039616720,0,1
0.039617220,1,1
0.039617380,1,0
0.039618360,1,1
0.039619340,1,0
0.039619840,0,0
0.039619980,0,1
0.039620800,0,0
0.039620960,0,1
0.039621300,0,0
0.039621440,0,1
0.039621780,0,0
0.039621940,0,1
0.039622100,0,0
0.039622260,0,1
0.039622420,0,0
0.039622440,1,0
0.039622580,1,1
0.039623400,1,0
0.039623560,1,1
0.039623900,1,0
0.039624060,1,1
0.039624380,1,0
0.039624540,1,1
0.039624700,1,0
0.039624860,1,1
0.039625040,0,0
0.039625200,0,1
0.039626020,0,0
0.039626340,0,1
0.039626660,0,0
0.039626820,0,1
0.039627140,0,0
0.039627640,1,0
0.039627800,1,1
0.039628620,1,0
0.039628940,1,1
0.039629260,1,0
0.039629420,1,1
0.039629760,1,0
0.039630240,0,1
0.039630400,0,0
0.039631540,0,1
0.039631700,0,0
0.039631860,0,1
0.039632040,0,0
0.039632200,0,1
0.039632360,0,0
0.039632840,1,1
0.039633000,1,0
0.039634140,1,1
0.039634320,1,0
0.039634480,1,1
0.039634640,1,0
0.039634800,1,1
0.039634960,1,0
0.039635460,0,0
0.039636420,0,1
0.039636760,0,0
0.039636920,0,1
0.039638060,1,0
0.039639020,1,1
0.039639360,1,0
0.039639520,1,1
0.039640660,0,0
0.039641800,0,1
0.039641960,0,0
0.039642280,0,1
0.039642440,0,0
0.039642780,0,1
0.039643260,1,0
0.039644400,1,1
0.039644560,1,0
0.039644880,1,1
0.039645060,1,0
0.039645380,1,1
0.039645860,1,0
0.039645880,0,0
0.039646020,0,1
0.039646840,0,0
0.039647000,0,1
0.039647160,0,0
0.039647660,0,1
0.039647980,0,0
0.039648300,0,1
0.039648480,1,1
0.039649440,1,0
0.039649600,1,1
0.039649780,1,0
0.039650260,1,1
0.039650580,1,0
0.039650900,1,1
0.039651080,0,0
0.039651240,0,1
0.039652060,0,0
0.039652220,0,1
0.039652380,0,0
0.039652540,0,1
0.039652700,0,0
0.039652860,0,1
0.039653200,0,0
0.039653680,1,1
0.039654660,1,0
0.039654820,1,1
0.039654980,1,0
0.039655140,1,1
0.039655300,1,0
0.039655460,1,1
0.039655800,1,0
0.039656280,0,0
0.039657420,0,1
0.039657740,0,0
0.039658400,0,1
0.039658880,0,0
0.039658900,1,0
0.039660020,1,1
0.039660360,1,0
0.039661000,1,1
0.039661500,0,1
0.039661660,0,0
0.039662460,0,1
0.039662800,0,0
0.039662960,0,1
0.039663440,0,0
0.039663760,0,1
0.039663940,0,0
0.039664100,1,0
0.039665060,1,1
0.039665400,1,0
0.039665560,1,1
0.039666040,1,0
0.039666380,1,1
0.039666540,1,0
0.039666700,0,1
0.039666860,0,0
0.039668160,0,1
0.039668320,0,0
0.039669140,0,1
0.039669300,1,0
0.039670760,1,1
0.039670940,1,0
0.039671740,1,1
0.039671920,0,1
0.039672880,0,0
0.039673200,0,1
0.039673380,0,0
0.039673540,0,1
0.039673860,0,0
0.039674520,1,0
0.039674680,1,1
0.039675480,1,0
0.039675820,1,1
0.039675980,1,0
0.039676140,1,1
0.039676460,1,0
0.039677120,0,0
0.039677280,0,1
0.039678260,0,0
0.039679220,0,1
0.039679720,1,1
0.039680860,1,0
0.039681680,1,1
0.039681840,1,0
0.039682340,0,0
0.039683300,0,1
0.039683460,0,0
0.039683780,0,1
0.039683960,0,0
0.039684280,0,1
0.039684440,0,0
0.039684600,0,1
0.039684920,0,0
0.039684940,1,0
0.039685900,1,1
0.039686060,1,0
0.039686400,1,1
0.039686560,1,0
0.039686880,1,1
0.039687040,1,0
0.039687200,1,1
0.039687540,0,0
0.039688500,0,1
0.039688840,0,0
0.039689160,0,1
0.039689320,0,0
0.039689640,0,1
0.039690140,1,1
0.039690300,1,0
0.039691120,1,1
0.039691440,1,0
0.039691760,1,1
0.039691920,1,0
0.039692260,1,1
0.039692740,0,1
0.039694040,0,0
0.039694200,0,1
0.039694360,0,0
0.039694520,0,1
0.039694860,0,0
0.039695340,1,0
0.039695500,1,1
0.039696640,1,0
0.039696800,1,1
0.039696980,1,0
0.039697140,1,1
0.039697300,1,0
0.039697460,1,1
0.039697960,0,1
0.039698920,0,0
0.039699240,0,1
0.039699420,0,0
0.039700380,0,1
0.039700560,1,0
0.039700720,1,1
0.039701540,1,0
0.039701860,1,1
0.039702020,1,0
0.039703160,0,1
0.039704300,0,0
0.039704460,0,1
0.039704780,0,0
0.039704940,0,1
0.039705280,0,0
0.039705600,0,1
0.039705760,1,0
0.039705920,1,1
0.039706900,1,0
0.039707060,1,1
0.039707400,1,0
0.039707540,1,1
0.039707880,1,0
0.039708360,1,1
0.039708380,0,1
0.039708520,0,0
0.039709340,0,1
0.039709500,0,0
0.039709660,0,1
0.039710160,0,0
0.039710480,0,1
0.039710800,0,0
0.039710960,0,1
0.039710980,1,1
0.039711140,1,0
0.039711940,1,1
0.039712120,1,0
0.039712260,1,1
0.039712760,1,0
0.039713080,1,1
0.039713420,1,0
0.039713580,0,1
0.039713740,0,0
0.039714540,0,1
0.039714720,0,0
0.039714880,0,1
0.039715040,0,0
0.039715200,0,1
0.039715360,0,0
0.039715680,0,1
0.039716180,1,1
0.039716340,1,0
0.039717160,1,1
0.039717320,1,0
0.039717480,1,1
0.039717640,1,0
0.039717800,1,1
0.039717960,1,0
0.039718300,1,1
0.039718780,0,1
0.039719920,0,0
0.039720240,0,1
0.039720900,0,0
0.039721380,0,1
0.039721400,1,1
0.039722520,1,0
0.039722840,1,1
0.039723500,1,0
0.039723980,1,1
0.039724000,0,1
0.039724960,0,0
0.039725300,0,1
0.039725460,0,0
0.039725940,0,1
0.039726440,0,0
0.039726600,1,0
0.039726760,1,1
0.039727580,1,0
0.039727900,1,1
0.039728060,1,0
0.039728540,1,1
0.039729040,1,0
0.039729200,0,0
0.039729360,0,1
0.039730660,0,0
0.039730820,0,1
0.039731800,1,0
0.039731960,1,1
0.039733260,1,0
0.039733420,1,1
0.039734400,1,0
0.039734420,0,0
0.039735380,0,1
0.039735720,0,0
0.039735880,0,1
0.039736040,0,0
0.039736200,0,1
0.039736360,0,0
0.039737020,1,0
0.039737980,1,1
0.039738320,1,0
0.039738480,1,1
0.039738640,1,0
0.039738960,1,1
0.039739620,0,1
0.039739780,0,0
0.039740760,0,1
0.039741740,0,0
0.039742220,1,0
0.039743360,1,1
0.039744180,1,0
0.039744340,1,1
0.039744840,0,1
0.039745800,0,0
0.039745960,0,1
0.039746300,0,0
0.039746440,0,1
0.039746780,0,0
0.039746940,0,1
0.039747100,0,0
0.039747260,0,1
0.039747420,0,0
0.039747440,1,0
0.039747580,1,1
0.039748400,1,0
0.039748560,1,1
0.039748900,1,0
0.039749060,1,1
0.039749380,1,0
0.039749540,1,1
0.039749700,1,0
0.039749860,1,1
0.039750040,0,0
0.039750200,0,1
0.039751020,0,0
0.039751340,0,1
0.039751660,0,0
0.039751820,0,1
0.039752140,0,0
0.039752640,1,1
0.039753620,1,0
0.039753940,1,1
0.039754260,1,0
0.039754420,1,1
0.039754760,1,0
0.039755240,0,1
0.039755400,0,0
0.039756540,0,1
0.039756700,0,0
0.039756860,0,1
0.039757040,0,0
0.039757200,0,1
0.039757360,0,0
0.039757840,1,1
0.039758000,1,0
0.039759140,1,1
0.039759320,1,0
0.039759480,1,1
0.039759640,1,0
0.039759800,1,1
0.039759960,1,0
0.039760440,1,1
0.039760460,0,1
0.039760620,0,0
0.039761420,0,1
0.039761760,0,0
0.039761920,0,1
0.039763060,1,0
0.039764020,1,1
0.039764360,1,0
0.039764520,1,1
0.039765660,0,0
0.039766800,0,1
0.039766960,0,0
0.039767280,0,1
0.039767440,0,0
0.039767780,0,1
0.039768260,1,0
0.039769400,1,1
0.039769560,1,0
0.039769880,1,1
0.039770060,1,0
0.039770380,1,1
0.039770880,0,1
0.039771840,0,0
0.039772000,0,1
0.039772160,0,0
0.039772660,0,1
0.039772980,0,0
0.039773300,0,1
0.039773480,1,0
0.039773640,1,1
0.039774440,1,0
0.039774600,1,1
0.039774780,1,0
0.039775260,1,1
0.039775580,1,0
0.039775900,1,1
0.039776080,0,1
0.039777060,0,0
0.039777220,0,1
0.039777380,0,0
0.039777540,0,1
0.039777700,0,0
0.039777860,0,1
0.039778200,0,0
0.039778680,1,1
0.039779660,1,0
0.039779820,1,1
0.039779980,1,0
0.039780140,1,1
0.039780300,1,0
0.039780460,1,1
0.039780800,1,0
0.039781280,0,0
0.039782420,0,1
0.039782740,0,0
0.039783400,0,1
0.039783900,1,1
0.039784060,1,0
0.039785020,1,1
0.039785360,1,0
0.039786000,1,1
0.039786500,0,1
0.039786660,0,0
0.039787460,0,1
0.039787800,0,0
0.039787960,0,1
0.039788440,0,0
0.039788760,0,1
0.039788940,0,0
0.039789100,1,0
0.039790060,1,1
0.039790400,1,0
0.039790560,1,1
0.039791040,1,0
0.039791380,1,1
0.039791540,1,0
0.039791700,0,1
0.039791860,0,0
0.039793160,0,1
0.039793320,0,0
0.039794140,0,1
0.039794300,1,0
0.039795760,1,1
0.039795940,1,0
0.039796740,1,1
0.039796900,1,0
0.039796920,0,0
0.039797060,0,1
0.039797880,0,0
0.039798200,0,1
0.039798380,0,0
0.039798540,0,1
0.039798860,0,0
0.039799520,1,0
0.039799680,1,1
0.039800480,1,0
0.039800820,1,1
0.039800980,1,0
0.039801140,1,1
0.039801460,1,0
0.039802120,0,0
0.039802280,0,1
0.039803260,0,0
0.039804060,0,1
0.039804240,0,0
0.039804720,1,1
0.039805860,1,0
0.039806680,1,1
0.039806840,1,0
0.039807340,0,0
0.039808300,0,1
0.039808460,0,0
0.039808780,0,1
0.039808960,0,0
0.039809280,0,1
0.039809440,0,0
0.039809600,0,1
0.039809940,1,1
0.039810100,1,0
0.039810900,1,1
0.039811060,1,0
0.039811400,1,1
0.039811560,1,0
0.039811880,1,1
0.039812040,1,0
0.039812200,1,1
0.039812540,0,0
0.039813500,0,1
0.039813840,0,0
0.039814160,0,1
0.039814320,0,0
0.039814640,0,1
0.039815140,1,1
0.039815300,1,0
0.039816120,1,1
0.039816440,1,0
0.039816760,1,1
0.039816920,1,0
0.039817260,1,1
0.039817740,0,1
0.039819040,0,0
0.039819200,0,1
0.039819360,0,0
0.039819520,0,1
0.039819860,0,0
0.039820340,1,0
0.039820500,1,1
0.039821640,1,0
0.039821800,1,1
0.039821980,1,0
0.039822140,1,1
0.039822460,1,0
0.039822960,0,0
0.039823100,0,1
0.039823920,0,0
0.039824240,0,1
0.039824420,0,0
0.039825380,0,1
0.039825560,1,0
0.039825720,1,1
0.039826540,1,0
0.039826860,1,1
0.039827020,1,0
0.039828000,1,1
0.039828160,0,0
0.039828320,0,1
0.039829300,0,0
0.039829460,0,1
0.039829780,0,0
0.039829940,0,1
0.039830280,0,0
0.039830600,0,1
0.039830760,1,0
0.039830920,1,1
0.039831900,1,0
0.039832060,1,1
0.039832400,1,0
0.039832540,1,1
0.039832880,1,0
0.039833200,1,1
0.039833360,1,0
0.039833380,0,0
0.039834340,0,1
0.039834500,0,0
0.039834660,0,1
0.039835160,0,0
0.039835480,0,1
0.039835800,0,0
0.039835960,0,1
0.039835980,1,1
0.039836140,1,0
0.039836940,1,1
0.039837120,1,0
0.039837260,1,1
0.039837760,1,0
0.039838080,1,1
0.039838580,0,0
0.039839540,0,1
0.039839720,0,0
0.039839880,0,1
0.039840040,0,0
0.039840200,0,1
0.039840360,0,0
0.039840520,0,1
0.039840700,0,0
0.039841180,1,0
0.039842160,1,1
0.039842320,1,0
0.039842480,1,1
0.039842640,1,0
0.039842800,1,1
0.039842960,1,0
0.039843300,1,1
0.039843780,0,1
0.039844920,0,0
0.039845240,0,1
0.039845900,0,0
0.039846220,0,1
0.039846380,0,0
0.039846400,1,0
0.039846540,1,1
0.039847520,1,0
0.039847840,1,1
0.039848500,1,0
0.039848820,1,1
0.039849000,0,0
0.039849160,0,1
0.039849960,0,0
0.039850300,0,1
0.039850460,0,0
0.039850940,0,1
0.039851440,0,0
0.039851600,1,0
0.039851760,1,1
0.039852580,1,0
0.039852900,1,1
0.039853060,1,0
0.039853540,1,1
0.039854040,1,0
0.039854200,0,0
0.039854360,0,1
0.039855660,0,0
0.039855820,0,1
0.039856800,1,0
0.039856960,1,1
0.039858260,1,0
0.039858420,1,1
0.039859400,1,0
0.039859420,0,0
0.039860380,0,1
0.039860720,0,0
0.039860880,0,1
0.039861040,0,0
0.039861200,0,1
0.039861360,0,0
0.039862000,0,1
0.039862020,1,1
0.039862180,1,0
0.039862980,1,1
0.039863320,1,0
0.039863480,1,1
0.039863640,1,0
0.039863800,1,1
0.039863960,1,0
0.039864620,0,0
0.039865760,0,1
0.039866740,0,0
0.039867220,1,0
0.039868360,1,1
0.039869340,1,0
0.039869840,0,0
0.039869980,0,1
0.039870800,0,0
0.039870960,0,1
0.039871300,0,0
0.039871440,0,1
0.039871780,0,0
0.039871940,0,1
0.039872100,0,0
0.039872260,0,1
0.039872420,0,0
0.039872440,1,0
0.039872580,1,1
0.039873400,1,0
0.039873560,1,1
0.039873900,1,0
0.039874060,1,1
0.039874380,1,0
0.039874540,1,1
0.039874700,1,0
0.039874860,1,1
0.039875040,0,1
0.039876020,0,0
0.039876340,0,1
0.039876660,0,0
0.039876820,0,1
0.039877140,0,0
0.039877640,1,0
0.039877800,1,1
0.039878620,1,0
0.039878940,1,1
0.039879260,1,0
0.039879420,1,1
0.039879760,1,0
0.039880240,0,0
0.039881540,0,1
0.039881700,0,0
0.039881860,0,1
0.039882040,0,0
0.039882200,0,1
0.039882360,0,0
0.039882840,1,0
0.039884140,1,1
0.039884320,1,0
0.039884480,1,1
0.039884640,1,0
0.039884800,1,1
0.039884960,1,0
0.039885460,0,0
0.039886420,0,1
0.039886760,0,0
0.039886920,0,1
0.039888060,1,0
0.039889020,1,1
0.039889360,1,0
0.039889520,1,1
0.039890660,0,0
0.039891800,0,1
0.039891960,0,0
0.039892280,0,1
0.039892440,0,0
0.039892780,0,1
0.039893260,1,1
0.039893420,1,0
0.039894400,1,1
0.039894560,1,0
0.039894880,1,1
0.039895060,1,0
0.039895380,1,1
0.039895860,1,0
0.039895880,0,0
0.039896020,0,1
0.039896840,0,0
0.039897000,0,1
0.039897160,0,0
0.039897660,0,1
0.039897980,0,0
0.039898300,0,1
0.039898480,1,0
0.039898640,1,1
0.039899440,1,0
0.039899600,1,1
0.039899780,1,0
0.039900260,1,1
0.039900580,1,0
0.039900900,1,1
0.039901080,0,0
0.039901240,0,1
0.039902060,0,0
0.039902220,0,1
0.039902380,0,0
0.039902540,0,1
0.039902700,0,0
0.039902860,0,1
0.039903200,0,0
0.039903680,1,0
0.039903840,1,1
0.039904660,1,0
0.039904820,1,1
0.039904980,1,0
0.039905140,1,1
0.039905300,1,0
0.039905460,1,1
0.039905800,1,0
0.039906280,0,1
0.039906440,0,0
0.039907420,0,1
0.039907740,0,0
0.039908400,0,1
0.039908900,1,1
0.039909060,1,0
0.039910020,1,1
0.039910360,1,0
0.039911000,1,1
0.039911500,0,1
0.039911660,0,0
0.039912460,0,1
0.039912800,0,0
0.039912960,0,1
0.039913440,0,0
0.039913760,0,1
0.039913940,0,0
0.039914100,1,0
0.039915060,1,1
0.039915400,1,0
0.039915560,1,1
0.039916040,1,0
0.039916380,1,1
0.039916540,1,0
0.039916700,0,0
0.039918160,0,1
0.039918320,0,0
0.039919140,0,1
0.039919300,1,0
0.039920760,1,1
0.039920940,1,0
0.039921740,1,1
0.039921900,1,0
0.039921920,0,0
0.039922060,0,1
0.039922880,0,0
0.039923200,0,1
0.039923380,0,0
0.039923540,0,1
0.039923700,0,0
0.039923860,0,1
0.039924520,1,1
0.039925480,1,0
0.039925820,1,1
0.039925980,1,0
0.039926140,1,1
0.039926460,1,0
0.039927120,0,0
0.039927280,0,1
0.039928260,0,0
0.039929060,0,1
0.039929240,0,0
0.039929720,1,0
0.039929880,1,1
0.039930860,1,0
0.039931680,1,1
0.039931840,1,0
0.039932340,0,0
0.039933300,0,1
0.039933460,0,0
0.039933780,0,1
0.039933960,0,0
0.039934280,0,1
0.039934440,0,0
0.039934600,0,1
0.039934920,0,0
0.039934940,1,0
0.039935900,1,1
0.039936060,1,0
0.039936400,1,1
0.039936560,1,0
0.039936880,1,1
0.039937040,1,0
0.039937200,1,1
0.039937540,0,1
0.039937700,0,0
0.039938500,0,1
0.039938840,0,0
0.039939160,0,1
0.039939320,0,0
0.039939480,0,1
0.039939640,0,0
0.039940140,1,0
0.039941120,1,1
0.039941440,1,0
0.039941760,1,1
0.039941920,1,0
0.039942080,1,1
0.039942260,1,0
0.039942740,0,0
0.039942900,0,1
0.039944040,0,0
0.039944200,0,1
0.039944360,0,0
0.039944520,0,1
0.039944860,0,0
0.039945340,1,0
0.039945500,1,1
0.039946640,1,0
0.039946800,1,1
0.039946980,1,0
0.039947140,1,1
0.039947300,1,0
0.039947460,1,1
0.039947960,0,1
0.039948920,0,0
0.039949240,0,1
0.039949420,0,0
0.039950380,0,1
0.039950560,1,0
0.039950720,1,1
0.039951540,1,0
0.039951860,1,1
0.039952020,1,0
0.039953000,1,1
0.039953160,0,0
0.039953320,0,1
0.039954300,0,0
0.039954460,0,1
0.039954780,0,0
0.039954940,0,1
0.039955280,0,0
0.039955600,0,1
0.039955760,1,0
0.039955920,1,1
0.039956900,1,0
0.039957060,1,1
0.039957400,1,0
0.039957540,1,1
0.039957880,1,0
0.039958200,1,1
0.039958360,1,0
0.039958380,0,0
0.039959340,0,1
0.039959500,0,0
0.039959660,0,1
0.039960160,0,0
0.039960480,0,1
0.039960800,0,0
0.039960960,0,1
0.039960980,1,1
0.039961140,1,0
0.039961940,1,1
0.039962120,1,0
0.039962260,1,1
0.039962760,1,0
0.039963080,1,1
0.039963580,0,0
0.039964540,0,1
0.039964720,0,0
0.039964880,0,1
0.039965040,0,0
0.039965200,0,1
0.039965360,0,0
0.039965680,0,1
0.039966180,1,1
0.039966340,1,0
0.039967160,1,1
0.039967320,1,0
0.039967480,1,1
0.039967640,1,0
0.039967800,1,1
0.039967960,1,0
0.039968300,1,1
0.039968780,0,1
0.039969920,0,0
0.039970240,0,1
0.039970900,0,0
0.039971220,0,1
0.039971380,0,0
0.039971400,1,0
0.039971540,1,1
0.039972520,1,0
0.039972840,1,1
0.039973500,1,0
0.039973820,1,1
0.039974000,0,0
0.039974160,0,1
0.039974960,0,0
0.039975300,0,1
0.039975460,0,0
0.039975940,0,1
0.039976440,0,0
0.039976600,1,0
0.039976760,1,1
0.039977580,1,0
0.039977900,1,1
0.039978060,1,0
0.039978540,1,1
0.039978880,1,0
0.039979040,1,1
0.039979200,0,1
0.039980660,0,0
0.039980820,0,1
0.039981800,1,0
0.039981960,1,1
0.039983260,1,0
0.039983420,1,1
0.039984400,1,0
0.039984420,0,0
0.039985380,0,1
0.039985720,0,0
0.039985880,0,1
0.039986040,0,0
0.039986200,0,1
0.039986360,0,0
0.039987020,1,0
0.039987980,1,1
0.039988320,1,0
0.039988480,1,1
0.039988640,1,0
0.039988800,1,1
0.039988960,1,0
0.039989620,0,1
0.039989780,0,0
0.039990760,0,1
0.039991740,0,0
0.039992220,1,0
0.039993360,1,1
0.039994180,1,0
0.039994340,1,1
0.039994840,0,1
0.039995800,0,0
0.039995960,0,1
0.039996300,0,0
0.039996440,0,1
0.039996780,0,0
0.039996940,0,1
0.039997100,0,0
0.039997260,0,1
0.039997420,0,0
0.039997440,1,0
0.039997580,1,1
0.039998400,1,0
0.039998560,1,1
0.039998900,1,0
0.039999060,1,1
0.039999380,1,0
0.039999540,1,1
0.039999700,1,0
0.039999860,1,1
0.040000040,0,0
0.040000200,0,1
0.040001020,0,0
0.040001340,0,1
0.040001660,0,0
0.040001820,0,1
0.040002140,0,0
0.040002640,1,1
0.040003620,1,0
0.040003940,1,1
0.040004260,1,0
0.040004420,1,1
0.040004760,1,0
0.040005240,0,1
0.040005400,0,0
0.040006540,0,1
0.040006700,0,0
0.040006860,0,1
0.040007040,0,0
0.040007200,0,1
0.040007360,0,0
0.040007680,0,1
0.040007840,1,0
0.040009140,1,1
0.040009320,1,0
0.040009480,1,1
0.040009640,1,0
0.040009800,1,1
0.040009960,1,0
0.040010440,1,1
0.040010460,0,1
0.040010620,0,0
0.040011420,0,1
0.040011760,0,0
0.040011920,0,1
0.040013060,1,1
0.040013220,1,0
0.040014020,1,1
0.040014360,1,0
0.040014520,1,1
0.040015660,0,0
0.040016800,0,1
0.040016960,0,0
0.040017280,0,1
0.040017440,0,0
0.040017780,0,1
0.040018260,1,0
0.040019400,1,1
0.040019560,1,0
0.040019880,1,1
0.040020060,1,0
0.040020380,1,1
0.040020860,1,0
0.040020880,0,0
0.040021020,0,1
0.040021840,0,0
0.040022000,0,1
0.040022160,0,0
0.040022660,0,1
0.040022980,0,0
0.040023300,0,1
0.040023480,1,1
0.040024440,1,0
0.040024600,1,1
0.040024780,1,0
0.040025260,1,1
0.040025580,1,0
0.040025900,1,1
0.040026080,0,1
0.040027060,0,0
0.040027220,0,1
0.040027380,0,0
0.040027540,0,1
0.040027700,0,0
0.040027860,0,1
0.040028200,0,0
0.040028680,1,1
0.040029660,1,0
0.040029820,1,1
0.040029980,1,0
0.040030140,1,1
0.040030300,1,0
0.040030460,1,1
0.040030800,1,0
0.040031280,0,1
0.040031440,0,0
0.040032420,0,1
0.040032740,0,0
0.040033400,0,1
0.040033880,0,0
0.040033900,1,0
0.040035020,1,1
0.040035360,1,0
0.040036000,1,1
0.040036500,0,1
0.040036660,0,0
0.040037460,0,1
0.040037800,0,0
0.040037960,0,1
0.040038440,0,0
0.040038760,0,1
0.040038940,0,0
0.040039100,1,0
0.040040060,1,1
0.040040400,1,0
0.040040560,1,1
0.040041040,1,0
0.040041380,1,1
0.040041540,1,0
0.040041700,0,0
0.040043160,0,1
0.040043320,0,0
0.040044140,0,1
0.040044300,1,0
0.040045760,1,1
0.040045940,1,0
0.040046900,1,1
0.040046920,0,1
0.040047880,0,0
0.040048200,0,1
0.040048380,0,0
0.040048540,0,1
0.040048700,0,0
0.040048860,0,1
0.040049520,1,1
0.040050480,1,0
0.040050820,1,1
0.040050980,1,0
0.040051140,1,1
0.040051300,1,0
0.040051460,1,1
0.040052120,0,1
0.040053260,0,0
0.040054060,0,1
